scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM,latent_mode,context,pool,coeff_mode,predictor
swatvlinear_(no mean)_normal_KL07_164057_64_0.0001_1_window_64 (with orth+norm+ano)           ,swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.425,0.425,0.525,0.4325,84302,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.06560407246469216,0.0,0.0,0.0,0.2,0.4325,0.04750000000000001,1.0,0.11136025190353394,8.979864744435494,0.5555801391601562,35.87841796875,381.14291548728943,1.9057145774364472,1082.0088298709384,1821.505859375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_165221_64_0.0001_1_window_64 (with norm+ano init 0.5),swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.425,0.475,0.525,0.4575,84302,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.04587498129346544,0.0,0.05,0.05,0.05,0.4575,0.08663861725581729,1.0,0.11040832996368408,9.057287618868285,0.5555801391601562,35.87841796875,384.7086262702942,1.923543131351471,1071.9801216785038,1821.505859375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_170230_64_0.0001_1_window_64 (with norm+ano init 0),swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.375,0.475,0.55,0.45499999999999996,84302,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.06254829829504498,0.0,0.0,0.15,0.2,0.45499999999999996,0.09137833441248534,1.0,0.15666366815567018,6.383100892329047,0.5555801391601562,35.87841796875,385.38662123680115,1.9269331061840058,1070.0942307662528,1821.505859375,1,0,0,mul,linear_attn,max,symmetric,linear
----


MoM 
swatvlinear_(no mean)_normal_KL07_172120_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.375,0.425,0.475,0.4175,307985,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10514556362816094,0.0,0.1,0.15,0.3,0.4175,0.0612882533606563,1.0,0.15654805898666382,6.387814748218559,1.4088630676269531,29.0751953125,521.1365993022919,2.6056829965114594,791.3472217305969,2535.26611328125,1,0,0,mul,linear_attn,max,symmetric,linear


swatcLSTM_(no mean)_normal_KL06_173753_64_0.0001_1_window_64,swat,1,normal_KL,cLSTM,128,0,0.0001,0.5,0.475,0.475,0.5,0.48,4732851,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.04282263262431715,0.0,0.0,0.0,0.05,0.48,0.010000000000000009,1.0,0.09322404861450195,10.726845860719674,18.272762298583984,94.88623046875,218.86046648025513,2.842343720522794,725.4576514133678,740.58154296875,1,0,0,mul,linear_attn,max,symmetric,linear
swatcLSTM_(no mean)_normal_KL07_174240_64_0.0001_1_window_64,swat,1,normal_KL,cLSTM (grouped LSTM),128,0,0.0001,0.4,0.475,0.475,0.5,0.475,3737523,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.0630605872926388,0.0,0.0,0.05,0.15,0.475,0.027386127875258303,1.0,0.11178419589996338,8.945808411905636,14.475887298583984,75.79443359375,233.04260993003845,4.017976033276525,513.193703228366,723.12158203125,1,0,0,mul,linear_attn,max,symmetric,linear
swatcLSTM_(no mean)_normal_KL07_175716_64_0.0001_1_window_64,swat,1,normal_KL,cLSTM (grouped LSTM with all input),128,0,0.0001,0.45,0.475,0.475,0.575,0.5175000000000001,4732851,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05055660904440791,0.0,0.0,0.05,0.05,0.5175000000000001,0.05006246098625195,1.0,0.15444422960281373,6.474829150766676,18.272762298583984,94.84130859375,527.231626033783,4.393596883614858,469.31934235702505,739.81494140625,1,0,0,mul,linear_attn,max,symmetric,linear
swatcLSTM_(no mean)_normal_KL07_181127_64_0.0001_1_window_64,swat,1,normal_KL,cLSTM,128,0,0.0001,0.45,0.475,0.475,0.575,0.5175000000000001,4732851,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05055660904440791,0.0,0.0,0.05,0.05,0.5175000000000001,0.05006246098625195,1.0,0.17343734502792357,5.76577091767058,18.272762298583984,94.8310546875,568.2071797847748,4.73505983153979,435.4749619561745,739.8154296875,1,0,0,mul,linear_attn,max,symmetric,linear
swatcLSTM_(no mean)_normal_KL07_183223_64_0.0001_1_window_64,swat,1,normal_KL,cLSTM,128,0,0.0001,0.0,0.275,0.375,0.525,0.35,4746086,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.046301161265318226,0.0,0.0,0.0,0.1,0.35,0.191049731745428,1.0,0.14580305814743041,6.858566704333723,18.32324981689453,103.216796875,342.0468053817749,4.222800066441666,488.30159315061775,748.62841796875,1,0,0,mul,linear_attn,max,symmetric,linear
swatcLSTM_(no mean)_normal_KL07_195026_64_0.0001_1_window_64 (no sparsity loss),swat,1,normal_KL,cLSTM,128,0,0.0001,0.4,0.425,0.525,0.625,0.5275000000000001,4732851,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05845061815808679,0.0,0.0,0.0,0.15,0.5275000000000001,0.09646890690787369,1.0,0.1487869143486023,6.721021162230951,18.272762298583984,89.80615234375,343.7016067504883,3.2121645490699837,641.9347354409381,735.50146484375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_045804_32_0.0001_1_window_32,swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.4,0.45,0.5,0.43500000000000005,78541,32,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.14999684436793465,0.05,0.15,0.2,0.4,0.43500000000000005,0.03905124837953328,1.0,0.1341526985168457,7.454192208250131,0.5218849182128906,26.3525390625,326.10589838027954,2.038161864876747,2023.3917978096351,912.93798828125,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_050459_16_0.0001_1_window_16,swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.3,0.35,0.4,0.33499999999999996,75661,16,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.20405124410449363,0.1,0.2,0.35,0.5,0.33499999999999996,0.03905124837953327,1.0,0.16871432065963746,5.927179127949605,0.5079689025878906,22.34423828125,533.4432265758514,2.667216132879257,3092.737741914905,447.9208984375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_052137_128_0.0001_1_window_128,swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.4,0.45,0.55,0.43500000000000005,95821,128,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09581807885097358,0.0,0.0,0.2,0.5,0.43500000000000005,0.055000000000000014,1.0,0.32686240673065187,3.059391289448717,0.6463966369628906,53.99462890625,356.49395632743835,1.7824697816371917,578.4109277033748,3652.75537109375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_101424_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.425,0.425,0.475,0.42750000000000005,101070,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09787846655172447,0.0,0.05,0.2,0.25,0.42750000000000005,0.0325,1.0,0.32412328720092776,3.0852457675467435,0.6195449829101562,36.119140625,379.28980565071106,1.8964490282535553,1087.29523930253,1824.92333984375,1,0,0,mul,linear_attn,max,symmetric,linear
swatbaro_(no mean)_normal_KL08_173714_64_0.0001_1_window_64,swat,1,normal_KL,baro,1000,0,0.0001,0.3,0.4,0.475,0.575,0.4925,0,64,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4033318590594132,0.3,0.4,0.5,0.6,0.4925,0.0942403841248538,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatbaro_(no mean)_normal_KL08_173748_32_0.0001_1_window_32,swat,1,normal_KL,baro,1000,0,0.0001,0.45,0.5,0.575,0.575,0.5425000000000001,0,32,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.5013710747456878,0.45,0.5,0.6,0.6,0.5425000000000001,0.05129571132170795,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatbaro_(no mean)_normal_KL08_173811_32_0.0001_1_window_32,swat,1,normal_KL,baro,1000,0,0.0001,0.35,0.475,0.525,0.625,0.53,0,32,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.44808867031661154,0.35,0.5,0.55,0.65,0.53,0.0940744386111339,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatvlinear_(no mean)_normal_KL08_180207_16_0.0001_1_window_16,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.45,0.45,0.39,75661,16,0,50,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.19873377699194977,0.05,0.25,0.45,0.5,0.39,0.08602325267042628,1.0,0.13892769813537598,7.197988690675385,0.5079689025878906,22.34423828125,124.35252976417542,2.4870505952835082,3316.780131310383,447.9208984375,1,0,0,mul,linear_attn,max,symmetric,linear
swatbaro_(no mean)_normal_KL08_180723_32_0.0001_1_window_32 (downsampling 5),swat,1,normal_KL,baro,1000,0,0.0001,0.15,0.25,0.35,0.425,0.33749999999999997,0,32,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.258739982356579,0.15,0.25,0.35,0.45,0.33749999999999997,0.08750000000000001,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatbaro_(no mean)_normal_KL08_180838_32_0.0001_1_window_32 (downsampling 10),swat,1,normal_KL,baro,1000,0,0.0001,0.45,0.5,0.575,0.575,0.5425000000000001,0,32,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.5013710747456878,0.45,0.5,0.6,0.6,0.5425000000000001,0.05129571132170795,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatvlinear_(no mean)_normal_KL08_180922_32_0.0001_1_window_32 (downsampling 5),swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.35,0.4,0.45,0.37,78541,32,0,50,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09429602945348305,0.0,0.1,0.1,0.15,0.37,0.0678232998312527,1.0,0.14397387504577636,6.945704557038914,0.5218849182128906,26.3525390625,103.85067439079285,2.077013487815857,1985.5431966100086,912.93798828125,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_181307_32_0.0001_1_window_32 (downsampling 1),swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.3,0.35,0.35,0.325,78541,32,0,50,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13789389613618502,0.0,0.15,0.2,0.4,0.325,0.040311288741492736,1.0,0.16451317071914673,6.078540676279214,0.5218849182128906,26.3525390625,313.34622740745544,6.266924548149109,1974.4932151216935,912.93798828125,1,0,0,mul,linear_attn,max,symmetric,linear
swatbaro_(no mean)_normal_KL08_182122_32_0.0001_1_window_32 (downsampling 1),swat,1,normal_KL,baro,1000,0,0.0001,0.05,0.2,0.2,0.25,0.205,0,32,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.15625774031737297,0.05,0.2,0.2,0.25,0.205,0.061032778078668505,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
