scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num
lotka_volterradeep_mlp_(no mean)_normal_KL16_073724_15_0.0001_3_window_15,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.39,0.27333333333333326,0.29133333333333317,0.47016666666666673,0.35409999999999997,3879000,15,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL16_074023_15_0.0001_1_window_15,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.71,0.49333333333333307,0.4798333333333334,0.6658333333333333,0.5740833333333333,319743,15,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL16_074508_15_0.0001_2_window_15,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.71,0.48333333333333334,0.49683333333333346,0.7053333333333334,0.58575,319743,15,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL16_074952_15_0.0001_3_window_15,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.74,0.5033333333333334,0.4738333333333333,0.6543333333333331,0.5738000000000001,319743,15,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL16_075437_15_0.0001_1_window_15,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.7,0.4933333333333331,0.4778333333333334,0.6703333333333333,0.573,319743,15,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL16_075925_15_0.0001_2_window_15,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.74,0.5066666666666668,0.4866666666666668,0.6839999999999999,0.5880333333333334,319743,15,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL16_080410_15_0.0001_3_window_15,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.73,0.4966666666666667,0.4829999999999999,0.6546666666666665,0.5722333333333334,319743,15,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_080856_15_0.0001_1_window_15,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.74,0.5633333333333332,0.5493333333333333,0.7195,0.6332833333333332,436703,15,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_081524_15_0.0001_2_window_15,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.74,0.5733333333333335,0.5326666666666666,0.7191666666666667,0.6346999999999999,436703,15,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_082149_15_0.0001_3_window_15,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.73,0.5499999999999998,0.528,0.7184999999999999,0.6224333333333332,436703,15,0,100,0,0,32,2
lotka_volterrarcd_(no mean)_normal_KL16_114909_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,1,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_115043_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,1,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_115218_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,1,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_115352_1_0.0001_4_window_1,lotka_volterra,4,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,1,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_115527_1_0.0001_5_window_1,lotka_volterra,5,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,1,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_115701_1_0.0001_6_window_1,lotka_volterra,6,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,1,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_115837_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,1,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_120410_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,1,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_120826_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,1,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_121151_1_0.0001_4_window_1,lotka_volterra,4,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,1,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_121527_1_0.0001_5_window_1,lotka_volterra,5,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,1,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_121907_1_0.0001_6_window_1,lotka_volterra,6,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,1,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_122316_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,5,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_122458_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,5,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_122637_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,5,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_122815_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,5,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_123200_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,5,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_123536_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,5,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_123953_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,7,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_124135_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,7,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_124314_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,7,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_124453_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,7,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_124842_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,7,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_125305_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,7,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_125931_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,10,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_130109_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,10,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_130246_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,10,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_130424_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,10,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_130855_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,10,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_131221_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,10,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_131656_12_0.0001_1_window_12,lotka_volterra,1,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,12,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_131839_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,12,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_132019_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,12,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_132158_12_0.0001_1_window_12,lotka_volterra,1,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,12,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_132601_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,12,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_132941_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,12,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_133329_15_0.0001_1_window_15,lotka_volterra,1,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,15,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_133511_15_0.0001_2_window_15,lotka_volterra,2,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,15,0,5000,0,0,128,2
lotka_volterrarcd_(no mean)_normal_KL16_133651_15_0.0001_3_window_15,lotka_volterra,3,normal_KL,rcd,128,2,0.0001,0.12,0.15000000000000008,0.157,0.26733333333333326,0.18451666666666666,0,15,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_133829_15_0.0001_1_window_15,lotka_volterra,1,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,15,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_134255_15_0.0001_2_window_15,lotka_volterra,2,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,15,0,5000,0,0,128,2
lotka_volterraepsilon_diagnosis_(no mean)_normal_KL16_134809_15_0.0001_3_window_15,lotka_volterra,3,normal_KL,epsilon_diagnosis,128,2,0.0001,0.15,0.11333333333333334,0.14533333333333334,0.24283333333333332,0.1671333333333333,0,15,0,5000,0,0,128,2
