scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
deep_mlp_(no mean)_normal_KL22_193300_7_0.0001_3_window_7,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.04285714285714285,0.1107142857142857,0.1607142857142857,0.425,0.20535714285714285,795911,7,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_193424_10_0.0001_3_window_10,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.03,0.11250000000000002,0.20750000000000002,0.36749999999999994,0.20575000000000002,797450,10,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_193555_12_0.0001_3_window_12,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.04166666666666667,0.10208333333333333,0.21041666666666664,0.3645833333333333,0.20270833333333335,798476,12,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_193733_5_0.0001_4_window_5,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.07,0.14500000000000002,0.255,0.495,0.2695,794885,5,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_193848_1_0.0001_4_window_1,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.2,0.175,0.175,0.225,0.20250000000000004,792833,1,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_193947_7_0.0001_4_window_7,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.04285714285714285,0.10357142857142856,0.16785714285714287,0.4321428571428572,0.20821428571428574,795911,7,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_194110_10_0.0001_4_window_10,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.03,0.11750000000000002,0.20249999999999999,0.3975000000000001,0.20575000000000002,797450,10,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_194242_12_0.0001_4_window_12,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.04583333333333334,0.08958333333333332,0.2229166666666667,0.36458333333333337,0.20020833333333338,798476,12,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_194419_5_0.0001_5_window_5,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.07,0.135,0.22500000000000003,0.515,0.25850000000000006,794885,5,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_194534_1_0.0001_5_window_1,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.1,0.2,0.25,0.425,0.27749999999999997,792833,1,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
